matter_id,cnr,filing_no,filing_date,disposal_date,court_name,case_status,case_typology,case_category,matter_type,main_matter_id,updated_on,registration_number
82665,,2709138041922022,2022-07-24,2024-12-19,National Company Law Tribunal-mumbai,Disposed,Company Appeal (IBC),IBC,,,2025-07-24,Appeal (IBC)/14/MB/2022
82673,,2709138041912022,2022-07-27,2024-04-03,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-22,IA(I.B.C)/2279/MB/2022
82679,,2709138040572023,2023-06-21,2024-05-14,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/1616/MB/2024
82687,,2709138041662023,2023-05-12,,National Company Law Tribunal-mumbai,Pending,Company Petition IB (IBC),IBC,,,2025-07-14,C.P. (IB)/303/MB/2024
82691,,2709138040842023,2023-05-10,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2043/MB/2023
82702,,2709138040462023,2023-05-09,2024-07-22,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/1969/MB/2023
82727,,2709138041992023,2023-05-19,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2432/MB/2023
82728,,2709138040742023,2023-05-10,2024-07-09,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-22,IA(I.B.C)/2977/MB/2023
82743,,2709138043142023,2023-05-18,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-23,C.P. (IB)/187/MB/2024
82746,,2709138043142022,2022-07-28,2024-06-25,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2653/MB/2022
82761,,2709138043342023,2023-05-19,2024-01-15,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2134/MB/2023
82774,,2709138042902023,2023-05-17,2025-05-05,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2531/MB/2023
82780,,2709138042922023,2023-05-17,2024-03-11,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2057/MB/2023
82797,,2709138043532023,2023-05-19,2024-12-19,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2481/MB/2023
82815,,2709138043442023,2023-05-19,2024-04-16,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2144/MB/2023
82822,,2709138044022023,2023-05-21,,National Company Law Tribunal-mumbai,Pending,Company Petition IB (IBC),IBC,,,2025-07-22,C.P. (IB)/26/MB/2024
82835,,2709138045152023,2023-05-26,2024-06-25,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2710/MB/2023
82838,,2709138044202023,2023-05-22,2024-02-01,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2183/MB/2023
82848,,2709138044752021,2021-09-09,2024-10-25,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-21,IA(I.B.C)/2357/MB/2021
82852,,2709138044762023,2023-05-25,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-19,C.P. (IB)/288/MB/2024
82858,,2709138045412021,2021-09-14,2024-01-18,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2897/MB/2021
82862,,2709138044972022,2022-08-04,2025-06-16,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-16,IA(I.B.C)/2376/MB/2022
82863,,2709138044982022,2022-08-04,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-16,IA(I.B.C)/2375/MB/2022
82868,,2709138044962022,2022-08-04,2025-06-16,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-16,IA(I.B.C)/2377/MB/2022
82876,,2709138044512021,2021-09-09,2024-03-11,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2399/MB/2021
82890,,2709138044922021,2021-09-10,2024-08-06,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-21,IA(I.B.C)/2422/MB/2021
82898,,2709138044882021,2021-09-10,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-21,IA(I.B.C)/2286/MB/2021
82913,,2709138044352023,2023-05-23,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-19,C.P. (IB)/456/MB/2024
82926,,2709138046832023,2023-06-02,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2372/MB/2023
82933,,2709138046102021,2021-09-16,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-21,IA(I.B.C)/2296/MB/2021
82943,,2709138045922022,2022-08-09,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-23,C.P. (IB)/148/MB/2024
82957,,2709138046172022,2022-08-10,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/2206/MB/2022
82959,,2709138046122021,2021-09-16,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-20,IA(I.B.C)/2445/MB/2021
82963,,2709138046162021,2021-09-16,2024-07-12,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-21,IA(I.B.C)/2339/MB/2021
82971,,2709138046702022,2022-08-12,2024-01-19,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/2260/MB/2022
82981,,2709138045992022,2022-08-09,,National Company Law Tribunal-mumbai,Pending,Company Petition IB (IBC),IBC,,,2025-07-22,C.P. (IB)/585/MB/2024
82996,,2709138046792022,2022-08-13,2024-10-15,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2266/MB/2022
83015,,2709138046752023,2023-06-01,2024-08-28,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3630/MB/2023
83036,,2709138048022023,2023-06-05,2024-10-22,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/4174/MB/2023
83044,,2709138047732023,2023-06-05,,National Company Law Tribunal-mumbai,Pending,Company Petition IB (IBC),IBC,,,2025-07-24,C.P. (IB)/691/MB/2024
83058,,2709138046992022,2022-08-16,2024-03-11,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2494/MB/2022
83066,,2709138046992021,2021-09-20,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2282/MB/2021
83068,,2709138047312021,2021-09-22,2024-02-20,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2152/MB/2021
83073,,2709138047292023,2023-06-03,2024-03-12,National Company Law Tribunal-mumbai,Disposed,Company Appeal (IBC),IBC,,,2025-07-24,Appeal (IBC)/53/MB/2023
83077,,2709138047882022,2022-08-20,2024-06-18,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2611/MB/2022
83087,,2709138047862021,2021-09-24,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/2409/MB/2021
83094,,2709138047072021,2021-09-21,2024-05-15,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2219/MB/2021
83097,,2709138048322022,2022-08-22,2024-01-02,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2364/MB/2022
83101,,2709138047782023,2023-06-05,2024-01-15,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2357/MB/2023
83105,,2709138048742023,2023-06-08,2024-01-15,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2468/MB/2023
83108,,2709138047742022,2022-08-19,2024-01-16,National Company Law Tribunal-mumbai,Disposed,Restoration Application (IBC),IBC,,,2025-07-20,Rst.A (IBC)/16/MB/2022
83140,,2709138049502023,2023-07-13,2024-10-08,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/3388/MB/2023
83151,,2709138049912023,2023-06-13,2024-06-28,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2584/MB/2023
83173,,2709138049762022,2022-08-25,2024-05-10,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2399/MB/2022
83181,,2709138050292021,2021-10-08,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2316/MB/2021
83189,,2709138050192023,2023-06-14,2024-04-23,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-22,IA(I.B.C)/3745/MB/2023
83203,,2709138049262021,2021-10-02,2024-07-26,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2273/MB/2021
83205,,2709138049402023,2023-06-11,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-22,IA(I.B.C)/2523/MB/2023
83222,,2709138049152023,2023-06-10,2024-01-10,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2472/MB/2023
83228,,2709138051422023,2023-06-19,2025-07-10,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-22,IA(I.B.C)/2629/MB/2023
83239,,2709138051162023,2023-06-17,2024-02-14,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2876/MB/2023
83246,,2709138051692022,2022-09-04,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/2595/MB/2022
83273,,2709138050932023,2023-06-16,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-23,C.P. (IB)/171/MB/2024
83275,,2709138050982023,2023-06-17,2024-01-11,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/2602/MB/2023
83280,,2709138050842021,2021-10-11,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2436/MB/2021
83282,,2709138051532022,2022-09-02,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3248/MB/2022
83284,,2709138051482022,2022-09-02,2024-04-17,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/2607/MB/2022
83292,,2709138050562023,2023-06-15,2024-03-04,National Company Law Tribunal-mumbai,Disposed,Contempt Petition (IBC),IBC,,,2025-07-23,Cont.A. (IBC)/14/MB/2023
83293,,2709138050542023,2023-06-15,2024-04-12,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2555/MB/2023
83294,,2709138053262023,2023-06-24,2024-01-12,National Company Law Tribunal-mumbai,Disposed,Contempt Petition (IBC),IBC,,,2025-07-24,Cont.A. (IBC)/8/MB/2023
83301,,2709138053252021,2021-10-25,2024-10-17,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2651/MB/2021
83303,,2709138053252022,2022-09-09,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3304/MB/2022
83312,,2709138052182023,2023-06-21,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/2698/MB/2023
83315,,2709138052772022,2022-09-07,2024-06-13,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/2803/MB/2022
83332,,2709138052452022,2022-09-07,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-16,IA(I.B.C)/2478/MB/2022
83341,,2709138052302022,2022-09-06,2024-01-02,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-20,IA(I.B.C)/2546/MB/2022
83343,,2709138052572021,2021-10-21,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/2538/MB/2021
83349,,2709138052322023,2023-06-22,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/5195/MB/2023
83354,,2709138052392023,2023-06-22,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/5156/MB/2023
83357,,2709138052352023,2023-06-22,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/337/MB/2024
83384,,2709138053092022,2022-09-08,2024-08-29,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2627/MB/2022
83395,,2709138053822023,2023-06-27,2024-04-26,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2830/MB/2023
83401,,2709138054072023,2023-06-27,2024-06-26,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2787/MB/2023
83417,,2709138054552022,2022-09-14,2024-02-28,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/3102/MB/2022
83420,,2709138054842021,2021-10-31,2024-06-05,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-20,IA(I.B.C)/2647/MB/2021
83428,,2709138053602023,2023-06-26,2024-06-12,National Company Law Tribunal-mumbai,Disposed,Intervention Petition (IBC),IBC,,,2025-07-24,Ivn.P (IBC)/31/MB/2023
83435,,2709138053592023,2023-06-26,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2764/MB/2023
83439,,2709138054802023,2023-06-29,2024-01-12,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/99/MB/2024
83440,,2709138054812022,2022-09-15,2024-03-12,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3247/MB/2022
83458,,2709138054182023,2023-06-28,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-20,IA(I.B.C)/2806/MB/2023
83459,,2709138054162023,2023-06-28,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2805/MB/2023
83467,,2709138054652023,2023-06-29,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-20,C.P. (IB)/47/MB/2024
83471,,2709138053872021,2021-10-27,2024-10-25,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2573/MB/2021
83490,,2709138055432023,2023-07-03,2024-03-13,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3645/MB/2023
83493,,2709138055482023,2023-07-03,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-14,C.P. (IB)/329/MB/2024
83494,,2709138056522023,2023-07-06,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/2928/MB/2023
83496,,2709138055432022,2022-10-20,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3463/MB/2023
83501,,2709138056562023,2023-07-06,2024-04-05,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3329/MB/2023
83504,,2709138056222023,2023-07-05,2024-01-23,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2903/MB/2023
83510,,2709138055862023,2023-07-04,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-21,C.P. (IB)/161/MB/2024
83515,,2709138055652022,2022-09-19,2024-03-27,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/2730/MB/2022
83519,,2709138056642023,2023-07-06,,National Company Law Tribunal-mumbai,Pending,Company Petition IB (IBC),IBC,,,2025-07-22,C.P. (IB)/893/MB/2024
83520,,2709138055702021,2021-11-06,2025-01-22,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/2658/MB/2021
83528,,2709138055582022,2022-09-19,2024-02-27,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-22,IA(I.B.C)/2643/MB/2022
83530,,2709138055582023,2023-07-03,2024-08-28,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/3635/MB/2023
83532,,2709138055552022,2022-09-19,2024-04-26,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-20,IA(I.B.C)/2773/MB/2022
83533,,2709138056262023,2023-07-05,2024-01-05,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/4192/MB/2023
83543,,2709138055252023,2023-06-30,2024-07-11,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-20,IA(I.B.C)/2834/MB/2023
83546,,2709138055882023,2023-07-04,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-14,C.P. (IB)/162/MB/2024
83554,,2709138056372023,2023-07-06,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/2846/MB/2023
83555,,2709138055882021,2021-11-08,2024-03-21,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2674/MB/2021
83556,,2709138056412021,2021-11-11,2024-03-12,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2705/MB/2021
83564,,2709138055762023,2023-07-04,,National Company Law Tribunal-mumbai,Pending,Company Petition IB (IBC),IBC,,,2025-07-14,C.P. (IB)/398/MB/2024
83576,,2709138056162023,2023-07-05,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-16,C.P. (IB)/760/MB/2024
83577,,2709138055412023,2023-07-03,2024-03-21,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3312/MB/2023
83597,,2709138058252021,2021-11-23,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/2767/MB/2021
83611,,2709138057502022,2022-09-28,2024-01-08,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2777/MB/2022
83616,,2709138057242023,2023-07-08,,National Company Law Tribunal-mumbai,Pending,Company Petition IB (IBC),IBC,,,2025-07-24,C.P. (IB)/49/MB/2024
83624,,2709138058002023,2023-07-12,2024-02-27,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2949/MB/2023
83643,,2709138058222020,2023-08-03,2024-01-05,National Company Law Tribunal-mumbai,Disposed,Miscellaneous Application (IBC),IBC,,,2025-07-24,MA(IBC)/2866/MB/2019
83650,,2709138057172023,2023-07-08,,National Company Law Tribunal-mumbai,Dispose,Company Petition IB (IBC),IBC,,,2025-07-20,C.P. (IB)/486/MB/2024
83654,,2709138057612023,2023-07-10,2024-06-24,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2969/MB/2023
83655,,2709138057662023,2023-07-10,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/2967/MB/2023
83656,,2709138057712022,2022-09-28,2024-02-27,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-21,IA(I.B.C)/2909/MB/2022
83658,,2709138057722022,2022-09-28,2024-02-06,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-21,IA(I.B.C)/3151/MB/2022
83662,,2709138058412023,2023-07-13,2024-01-12,National Company Law Tribunal-mumbai,Disposed,Contempt Petition (IBC),IBC,,,2025-07-24,Cont.A. (IBC)/10/MB/2023
83674,,2709138057082023,2023-07-08,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-22,IA(I.B.C)/2932/MB/2023
83683,,2709138057312023,2023-07-08,2024-02-20,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/2955/MB/2023
83700,,2709138060372023,2023-07-15,2024-05-17,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3213/MB/2023
83702,,2709138058662022,2022-10-01,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/2838/MB/2022
83718,,2709138058582021,2021-11-24,2024-02-29,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/801/MB/2022
83723,,2709138060192023,2023-07-15,2024-05-02,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3648/MB/2023
83724,,2709138058542021,2021-11-24,2024-10-25,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/170/MB/2022
83726,,2709138058552022,2022-10-01,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-22,IA(I.B.C)/2835/MB/2022
83733,,2709138060292023,2023-07-15,2024-04-03,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3669/MB/2023
83734,,2709138060272022,2022-10-13,2024-01-04,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-21,IA(I.B.C)/2670/MB/2023
83741,,2709138059622023,2023-07-14,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-23,IA(I.B.C)/3105/MB/2023
83744,,2709138059822023,2023-07-15,2024-01-01,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/5771/MB/2023
83748,,2709138058702023,2023-07-13,2024-04-26,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3088/MB/2023
83749,,2709138059802023,2023-07-15,2025-01-28,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3609/MB/2023
83758,,2709138060432023,2023-07-15,2024-05-02,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3249/MB/2023
83760,,2709138060402021,2021-12-02,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-20,IA(I.B.C)/2853/MB/2021
83766,,2709138059032023,2023-07-14,2025-02-17,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-21,IA(I.B.C)/3683/MB/2024
83767,,2709138059052023,2023-07-14,,National Company Law Tribunal-mumbai,Pending,Company Petition IB (IBC),IBC,,,2025-07-22,C.P. (IB)/842/MB/2024
83775,,2709138058902023,2023-07-13,,National Company Law Tribunal-mumbai,Dispose,Interlocutory Application (I.B.C),IBC,,,2025-07-21,IA(I.B.C)/3002/MB/2023
83798,,2709138061132022,2022-10-11,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/2954/MB/2022
83799,,2709138061482023,2023-07-17,2024-01-04,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3119/MB/2023
83800,,2709138061432023,2023-07-17,2024-01-04,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3120/MB/2023
83801,,2709138061462023,2023-07-17,2024-01-04,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3126/MB/2023
83802,,2709138061412023,2023-07-17,,National Company Law Tribunal-mumbai,Pending,Company Petition IB (IBC),IBC,,,2025-07-18,C.P. (IB)/843/MB/2024
83803,,2709138061472023,2023-07-17,2024-01-04,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3127/MB/2023
83813,,2709138062672023,2023-07-20,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-21,IA(I.B.C)/4176/MB/2023
83814,,2709138062682023,2023-07-20,,National Company Law Tribunal-mumbai,Pending,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/4175/MB/2023
83819,,2709138061972023,2023-07-18,2024-02-14,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/3743/MB/2023
83832,,2709138060822023,2023-07-15,2024-01-18,National Company Law Tribunal-mumbai,Disposed,Interlocutory Application (I.B.C),IBC,,,2025-07-24,IA(I.B.C)/158/MB/2024
